energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
408.065,0.01,0.184408,0.002578243,1.91E-11,G,1.482E-09,443.554,35.491,M1+E2,1.5,7,0.015,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
427.874,0.004,29.6,0.3,1.32E-11,G,1.482E-09,463.365,35.491,M1+E2,-0.538,11,0.0136,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
443.555,0.009,0.30636,0.003577038,1.91E-11,G,,443.554,0,M1+E2,-2.3,1,0.01169,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
463.365,0.004,10.4932,0.110392402,1.32E-11,G,,463.365,0,E2,,,0.01014,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
489.73,0.08,0.0013616,0.00068094,1.6E-10,G,1.482E-09,525.227,35.491,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
491.29,0.14,0.004736,0.002368486,4E-11,G,4959360,636.09,144.776,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
497.37,0.12,0.0031968,0.000356675,7E-11,G,4959360,642.204,144.776,[M2],,,0.0312,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
503.1,0.06,0.003848,0.001776428,,G,1.482E-09,538.6,35.491,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
538.62,0.12,0.0013912,0.000740134,,G,,538.6,0,,,,,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
600.597,0.002,17.64752,0.185023969,4E-11,G,1.482E-09,636.09,35.491,E2,,,0.00494,,51,74,Sb,,0,,7/2+,2.75856,,25,Y,87051673.72,7889.231494,B-,100,,766.7,21,52,73,Te,01-Jan-10,J. KATAKURA,22/03/2024
