energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
255.134,0.01,2.11,0.08,,G,5968.56,646.833,391.699,M1+E2,0.7,6,0.046,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
382.9,0.08,0.00006,0.000003,3.3E-10,G,,1029.73,646.833,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
391.698,0.003,64.97,0.17,5968.56,G,,391.699,0,M4,,,0.551,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
638.03,0.08,0.00097,0.00004,3.3E-10,G,5968.56,1029.73,391.699,E1,,,0.001294,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
646.83,0.01,0.000004,0.000002,,G,,646.833,0,[E3],,,0.00865,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
3.571,,8.565841333,0.253521828,,X,,,,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
24.001,,27.79868861,0.225652129,,X,,,,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
24.209,,52.1551381,0.345531165,,X,,,,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
27.367,,14.63356593,0.169998512,,X,,,,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
27.581,,17.41394346,0.182251169,,X,,,,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
27.858,,2.780377527,0.093554031,,X,,,,,,,,,50,63,Sn,,0,,1/2+,115.09,,3,d,9943776,2592,EC+B+,100,,1039,16,49,64,In,01-May-09,Jean Blachot,22/03/2024
