energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
12.4,0.05,0.0000045,0,0.3258,G,,12.40,0.0,(M2),,,423,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2024-03-21
0.422,,0.00000758132604,0.0000015300259025206287,,X,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2024-03-21
4.086,,0.00009462493309994805,0.0000027064769753092185,,X,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2024-03-21
4.091,,0.0001866737681987533,0.000005259296896248964,,X,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2024-03-21
4.474,,0.0000371032987012987,0.0000011991255322333798,,X,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2024-03-21
4.474,,0.0000371032987012987,0.0000011991255322333796,,X,,,,,,,,,20,25,Ca,,0,,7/2-,162.61,,9,d,14049504,7776,B-,100,,260.1,7,21,24,Sc,30-Oct-2007,T. W. BURROWS,2024-03-21

