energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
39.578,0.004,7.51,0.23,0.00000000097,G,,39.578,0.0,M1+E2,-0.027,5,12.03,,53,76,I,,0,,7/2+,1.57E+7,,4,Y,495443737801094.4,12622770389836.8,B-,100,,189,3,54,75,Xe,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2024-03-22
4.54,,7.7738967438,0.4638570479943104,,X,,,,,,,,,53,76,I,,0,,7/2+,1.57E+7,,4,Y,495443737801094.4,12622770389836.8,B-,100,,189,3,54,75,Xe,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2024-03-22
29.458,,19.477558406649102,0.6777648878235146,,X,,,,,,,,,53,76,I,,0,,7/2+,1.57E+7,,4,Y,495443737801094.4,12622770389836.8,B-,100,,189,3,54,75,Xe,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2024-03-22
29.778,,36.08291664810875,1.244414566945915,,X,,,,,,,,,53,76,I,,0,,7/2+,1.57E+7,,4,Y,495443737801094.4,12622770389836.8,B-,100,,189,3,54,75,Xe,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2024-03-22
33.726,,10.460293321393328,0.37852652847005813,,X,,,,,,,,,53,76,I,,0,,7/2+,1.57E+7,,4,Y,495443737801094.4,12622770389836.8,B-,100,,189,3,54,75,Xe,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2024-03-22
34.03,,12.928922545242154,0.4649262341620979,,X,,,,,,,,,53,76,I,,0,,7/2+,1.57E+7,,4,Y,495443737801094.4,12622770389836.8,B-,100,,189,3,54,75,Xe,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2024-03-22
34.414,,2.468629223848825,0.10351664703995775,,X,,,,,,,,,53,76,I,,0,,7/2+,1.57E+7,,4,Y,495443737801094.4,12622770389836.8,B-,100,,189,3,54,75,Xe,31-May-2014,JANOS TIMAR AND ZOLTAN ELEKES and  BALRAJ SINGH,2024-03-22

