energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
165.8575,0.0011,79.9,0.05,1.499E-09,G,,165.8576,0,M1,,,0.2516,,58,81,Ce,,0,,3/2+,137.63,,3,d,11891232,2592,EC,100,,264.6,22,57,82,La,15-Oct-16,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,22/03/2024
5.185,,11.94864357,0.517791053,,X,,,,,,,,,58,81,Ce,,0,,3/2+,137.63,,3,d,11891232,2592,EC,100,,264.6,22,57,82,La,15-Oct-16,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,22/03/2024
33.034,,22.49387035,0.219377965,,X,,,,,,,,,58,81,Ce,,0,,3/2+,137.63,,3,d,11891232,2592,EC,100,,264.6,22,57,82,La,15-Oct-16,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,22/03/2024
33.442,,41.31864501,0.355504817,,X,,,,,,,,,58,81,Ce,,0,,3/2+,137.63,,3,d,11891232,2592,EC,100,,264.6,22,57,82,La,15-Oct-16,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,22/03/2024
37.908,,12.304153,0.171556309,,X,,,,,,,,,58,81,Ce,,0,,3/2+,137.63,,3,d,11891232,2592,EC,100,,264.6,22,57,82,La,15-Oct-16,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,22/03/2024
38.273,,15.41710371,0.205968495,,X,,,,,,,,,58,81,Ce,,0,,3/2+,137.63,,3,d,11891232,2592,EC,100,,264.6,22,57,82,La,15-Oct-16,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,22/03/2024
38.725,,3.112950709,0.075290701,,X,,,,,,,,,58,81,Ce,,0,,3/2+,137.63,,3,d,11891232,2592,EC,100,,264.6,22,57,82,La,15-Oct-16,P.K. JOSHI and  B. SINGH and  S. SINGH and  A.K. JAIN,22/03/2024
