energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
959.73,0.03,0.3495808,0.003956801,1.12E-09,G,6.2E-11,1289.1498,329.4268,M2+E3,-5.5,15,0.0116,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1001.7,0.018,2.086208,0.011584338,6E-10,G,6.2E-11,1331.1153,329.4268,E2+M1,-8.9,20,0.00455,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1035.7,0.5,0.0066956,0.002114455,,G,1.4E-09,1135.91,100.10598,[E2],,,0.0042,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1044.42,0.05,0.2389272,0.004263443,7.8E-11,G,6.2E-11,1373.8301,329.4268,E1+M2(+E3),0.46,9,0.0051,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1113.41,0.018,0.4447288,0.006075276,3.2E-13,G,6.2E-11,1442.836,329.4268,E2+M1+E0,5.6,12,0.00376,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1121.29,0.003,35.24,0.08,4.34E-13,G,1.4E-09,1221.4001,100.10598,E2+M1+E0,30,5,0.0036,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1135.9,0.6,,,,G,,1135.91,0,E0,,,,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1157.302,,0.732992,0.035279264,1.71E-12,G,1.4E-09,1257.4121,100.10598,E2+M1+E0,-9,5,0.0092,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1158.1,0.2,0.288968,0.035246105,4.9E-11,G,6.2E-11,1487.5018,329.4268,E1,,,1.38E-03,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1180.85,0.14,0.0873952,0.002826173,,G,6.2E-11,1510.25,329.4268,E2+M1,-2.8,10,0.0036,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1189.04,0.003,16.485272,0.053881383,1.12E-09,G,1.4E-09,1289.1498,100.10598,E1+M2+E3,,,0.0047,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1221.395,0.003,27.229948,0.099155477,4.34E-13,G,,1221.4001,0,E2,,,0.00305,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1223.6,0.09,0.236108,0.028197095,1.27E-09,G,6.2E-11,1553.224,329.4268,E1+M2(+E3),-0.15,18,0.0016,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1231.004,0.003,11.615104,0.038601299,6E-10,G,1.4E-09,1331.1153,100.10598,E2+M1,-33,8,0.00301,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1257.407,0.003,1.5093292,0.005442698,1.71E-12,G,,1257.4121,0,E2,,,0.00289,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1273.719,0.003,0.6596928,0.0035074,7.8E-11,G,1.4E-09,1373.8301,100.10598,E1+M2+E3,,,0.0029,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1289.145,0.003,1.3718932,0.007705439,1.12E-09,G,,1289.1498,0,M2,,,0.01231,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1342.73,0.015,0.2565472,0.001525176,3.2E-13,G,1.4E-09,1442.836,100.10598,E2,,,0.00256,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1373.824,0.003,0.2223644,0.002173824,7.8E-11,G,,1373.8301,0,E3,,,0.00496,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1387.39,0.003,0.0729468,0.001070091,4.9E-11,G,1.4E-09,1487.5018,100.10598,E3+M2,2.6,4,0.00554,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1410.13,0.08,0.03957452,0.000780468,,G,1.4E-09,1510.25,100.10598,E2,,,0.00235,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
1453.12,0.006,0.0306588,0.001059489,1.27E-09,G,1.4E-09,1553.224,100.10598,E3(+M2),2.3,GT,0.0048,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
9.74,,23.5608703,0.938724024,,X,,,,,,,,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
57.983,,10.05256839,0.125529499,,X,,,,,,,,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
59.32,,17.46147019,0.204437327,,X,,,,,,,,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
67.335,,5.787882527,0.111741738,,X,,,,,,,,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
68.117,,7.37376234,0.139386469,,X,,,,,,,,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
69.068,,1.585879812,0.042129618,,X,,,,,,,,,73,109,Ta,,0,,3-,114.74,,12,d,9913536,10368,B-,100,,1815.5,15,74,108,W,15-Jul-15,BALRAJ SINGH,22/03/2024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
