energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
58.1,,,,,G,,58.13,0.0,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
125,,,,,G,,124.8,0.0,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
229.3,0.2,0.036,0.01,,G,,287.46,58.13,[E2],,,0.518,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
275.1,0.2,,,,G,,333.21,58.13,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
278,0.8,3.4,0.7,,G,,402.6,124.8,[E1],,,0.0488,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
287.5,0.7,2,0.3,,G,,287.46,0.0,M1,,,1.343,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
333,1,,,,G,,333.21,0.0,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
346,0.8,1.3,0.013,,G,,402.6,58.13,[E1],,,0.0305,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
402.4,0.5,72,6,,G,,402.6,0.0,E1,,,0.0222,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
17.604,,1.839356953852,,,X,,,,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
99.533,,1.030625623784055,,,X,,,,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
103.741,,1.6315111980118013,,,X,,,,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
117.13,,0.5988325590231213,,,X,,,,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
118.619,,0.8066274570041444,,,X,,,,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22
120.544,,0.2077948979810231,,,X,,,,,,,,,96,151,Cm,,0,,9/2-,1.56E+7,,5,Y,492288045203635.2,15778462987296,A,100,,5354,3,94,149,Pu,30-Sep-2013,C.D. Nesaraja and  E.A. McCutchan,2024-03-22

