energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
241,,0.000268354,0.0000016,,G,,1612.88,1371.721,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
244.6974,0.0008,5.44204,0.04,6.00E-11,G,1.40E-09,366.4795,121.7818,E2,,,0.1073,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
251.633,0.009,0.0482936,0.0019,,G,5.00E-12,1292.753,1041.1217,E1+M2,0.24,5,0.055,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
269.84,0.06,0.00562224,0.0005,,G,,1292.753,1022.969,[E2],,,0.0784,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
271.08,0.04,0.0199628,0.0019,3.70E-11,G,3.20E-11,615.415,344.2789,E2,,,0.0827,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
272.41,0.09,0.000461312,0.00016,,G,7.00E-12,1082.816,810.453,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
275.42,0.04,0.02493968,0.0008,4.00E-12,G,7.00E-12,1085.8408,810.453,M1,,,0.1015,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
285.98,0.18,0.00706384,0.0016,,G,4.00E-12,1371.721,1085.8408,[E2],,,0.0653,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
286.5,0.11,0.00100912,0.0003,,G,,1579.427,1292.753,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
287.1,0.12,0.000226152,0.00007,,G,,1605.596,1318.456,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
295.9387,0.0017,0.317152,0.004,,G,6.00E-12,1529.8019,1233.8626,E1,,,0.01523,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
