energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
45.243,0.002,0.0432,0.0003,0.000000000235,G,,45.2431,0,E2,,,589,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
104.237,0.004,0.00714,0.00008,0.000000000142,G,0.000000000235,149.480,45.2431,E2,,,10.99,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
160.308,0.003,0.0004058,0.0000015,,G,0.000000000142,309.788,149.480,E2,,,1.761,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
212.47,0.04,0.00000108,0.00000004,,G,,522.26,309.788,E2,,,0.599,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
538.09,0.07,0.000000142,0.000000012,,G,0.000000000142,687.55,149.480,E3,,,0.20,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
642.23,0.07,0.00001248,0.00000011,,G,0.000000000235,687.55,45.2431,E1(+M2+E3),,,0.15,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
687.59,0.06,0.00000342,0.00000007,,G,,687.55,0,E1,,,0.31,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
699,,0.000000025,,,G,0.000000000235,744.2,45.2431,[E1],,,0.00711,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
873.98,0.12,0.00000058,0.00000006,,G,0.000000000235,919.22,45.2431,[E2],,,0.01439,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
958,0.2,0.0000001,,,G,,958.00,0,,,,,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
960,,0.00000005,,,G,,960.0,0,,,,,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
967,,0.00000005,,,G,,967.0,0,(E1),,,,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
16.678,,9.3,0.4,,X,,,,,,,,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
94.657,,0.0000249,0.0000004,,X,,,,,,,,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
98.439,,0.0000399,0.0000006,,X,,,,,,,,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
111.238,,0.0000144,0.0000003,,X,,,,,,,,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
112.645,,0.0000193,0.0000004,,X,,,,,,,,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22
114.446,,0.00000492,0.00000013,,X,,,,,,,,,94,146,Pu,,0,,0+,6561,,7,Y,207044991319.29813,220898481.822144,A,100,,5255.82,14,92,144,U,1-Apr-2022,Shaofei Zhu,2024-03-22

