energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
35.4925,0.0005,6.68,0.13,0.00000000148,G,,35.4925,0.0,M1+E2,0.029,3,13.68,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2024-03-22
4.135,,14.76624243368,0.6196547619594477,,X,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2024-03-22
27.202,,39.4309504370747,0.5471146856413175,,X,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2024-03-22
27.473,,73.42821310442216,0.9597750526711823,,X,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2024-03-22
31.093,,21.0138754794603,0.35668318386880804,,X,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2024-03-22
31.359,,25.573886458503186,0.42117556229394726,,X,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2024-03-22
31.698,,4.560010979042885,0.1305004709032384,,X,,,,,,,,,53,72,I,,0,,5/2+,59.407,,10,d,5132764.8,864,EC,100,,185.8,19,52,73,Te,1-Jan-2010,J. KATAKURA,2024-03-22

