energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
30.77,0.02,0.00043,0.00004,,G,,30.77,0,M4,,,1.693E5,,40,53,Zr,,0,,5/2+,1.61E+6,,5,Y,50806650819093.12,1577846298729.6,B-,100,,90.8,15,41,52,Nb,15-Dec-2010,CORAL M. BAGLIN,2024-03-22
2.299,,2.1275126935,0.15707599794961696,,X,,,,,,,,,40,53,Zr,,0,,5/2+,1.61E+6,,5,Y,50806650819093.12,1577846298729.6,B-,100,,90.8,15,41,52,Nb,15-Dec-2010,CORAL M. BAGLIN,2024-03-22
16.521,,2.4116039266597187,0.20456893436641232,,X,,,,,,,,,40,53,Zr,,0,,5/2+,1.61E+6,,5,Y,50806650819093.12,1577846298729.6,B-,100,,90.8,15,41,52,Nb,15-Dec-2010,CORAL M. BAGLIN,2024-03-22
16.615,,4.605813458097247,0.39007757654514863,,X,,,,,,,,,40,53,Zr,,0,,5/2+,1.61E+6,,5,Y,50806650819093.12,1577846298729.6,B-,100,,90.8,15,41,52,Nb,15-Dec-2010,CORAL M. BAGLIN,2024-03-22
18.694,,1.1917405349939436,0.1015159950613468,,X,,,,,,,,,40,53,Zr,,0,,5/2+,1.61E+6,,5,Y,50806650819093.12,1577846298729.6,B-,100,,90.8,15,41,52,Nb,15-Dec-2010,CORAL M. BAGLIN,2024-03-22
18.795,,1.3705016152430352,0.11659122599884805,,X,,,,,,,,,40,53,Zr,,0,,5/2+,1.61E+6,,5,Y,50806650819093.12,1577846298729.6,B-,100,,90.8,15,41,52,Nb,15-Dec-2010,CORAL M. BAGLIN,2024-03-22
18.951,,0.17876108024909154,0.01635175298761076,,X,,,,,,,,,40,53,Zr,,0,,5/2+,1.61E+6,,5,Y,50806650819093.12,1577846298729.6,B-,100,,90.8,15,41,52,Nb,15-Dec-2010,CORAL M. BAGLIN,2024-03-22

