energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
347.14,0.07,0.0075,0.0004,3.3E-12,G,,2505.748,2158.612,[E2],,,0.00557,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
826.1,0.03,0.0076,0.0008,,G,9E-13,2158.612,1332.508,M1+E2,0.9,3,0.000337,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
1173.228,0.003,99.85,0.03,3.3E-12,G,9E-13,2505.748,1332.508,E2(+M3),-0.0025,22,0.0001722,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
1332.492,0.004,99.9826,0.0006,9E-13,G,,1332.508,0,E2,,,0.0001625,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
2158.57,0.03,0.0012,0.0002,,G,,2158.612,0,[E2],,,0.000439,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
2505.692,0.005,0.000002,0.0000004,3.3E-12,G,,2505.748,0,E4,,,8.63E-05,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
0.874,,0.000329258,1.59918E-05,,X,,,,,,,,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
7.461,,0.003307659,4.88676E-05,,X,,,,,,,,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
7.478,,0.006455228,9.00195E-05,,X,,,,,,,,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
8.296,,0.001345326,2.3105E-05,,X,,,,,,,,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
8.296,,0.001345326,2.3105E-05,,X,,,,,,,,,27,33,Co,,0,,5+,1925.28,,14,d,166344192,12096,B-,100,,2822.81,21,28,32,Ni,31-Dec-12,E. BROWNE and  J. K. TULI,21/03/2024
