energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
54.5,,0.0084,0.0008,,G,,54.54,0.0,M1+E2,0.19,,12.12,,65,92,Tb,,0,,3/2+,71,,7,Y,2240541744.196032,220898481.822144,EC,100,,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2024-03-22
6.858,,0.0149621472,0.0012953828533216836,,X,,,,,,,,,65,92,Tb,,0,,3/2+,71,,7,Y,2240541744.196032,220898481.822144,EC,100,,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2024-03-22
42.308,,0.021213192690866536,0.0020492001047661577,,X,,,,,,,,,65,92,Tb,,0,,3/2+,71,,7,Y,2240541744.196032,220898481.822144,EC,100,,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2024-03-22
42.996,,0.038160087589254425,0.0036822777989066204,,X,,,,,,,,,65,92,Tb,,0,,3/2+,71,,7,Y,2240541744.196032,220898481.822144,EC,100,,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2024-03-22
48.802,,0.012062694948439461,0.001171209105845546,,X,,,,,,,,,65,92,Tb,,0,,3/2+,71,,7,Y,2240541744.196032,220898481.822144,EC,100,,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2024-03-22
49.326,,0.015235183719879038,0.0014780069975481667,,X,,,,,,,,,65,92,Tb,,0,,3/2+,71,,7,Y,2240541744.196032,220898481.822144,EC,100,,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2024-03-22
49.957,,0.0031724887714395782,0.0003138773022042432,,X,,,,,,,,,65,92,Tb,,0,,3/2+,71,,7,Y,2240541744.196032,220898481.822144,EC,100,,60.0,14,64,93,Gd,4-Dec-2015,N. NICA,2024-03-22

