energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
872.03,0.06,0.217623,0.0056448904329490755,,G,0.000000000103,1155.812,283.8220,M1+E2,5.0,16,0.00419,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
879.378,0.002,30.1,0.6030124708494842,,G,0.00000000202,966.1686,86.7877,E2+M1,-16.6,5,0.00400,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
962.311,0.003,9.8126,0.21543781005199622,,G,0.00000000202,1049.1017,86.7877,E2+M1,-13.8,3,0.00331,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
966.166,0.002,25.1034,0.5146807942793281,,G,,966.1686,0.0,E2,,,0.00327,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1002.88,0.04,1.03845,0.021557606546182256,,G,0.000000000103,1286.694,283.8220,E1+M2,-0.013,9,1.24E-3,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1005,1,0.03913,0.009063625102573473,,G,0.000000000103,1288.66,283.8220,M1+E2,7.1,9,0.00306,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1069.09,0.05,0.099932,0.002496615509044194,,G,0.00000000202,1155.812,86.7877,E2,,,0.00265,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1102.6,0.03,0.581532,0.01205558729386503,,G,0.000000000103,1386.436,283.8220,E1+M2,0.0049,12,1.04E-3,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1115.12,0.03,1.5652,0.03464018620042335,,G,0.000000000103,1398.940,283.8220,E1(+M2),0.001,3,1.02E-3,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1177.954,0.003,14.8694,0.30245164902840255,0.00000000001,G,0.00000000202,1264.7470,86.7877,E1+M2,-0.0207,23,9.44E-4,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1199.89,0.03,2.38392,0.04902154628324162,,G,0.00000000202,1286.694,86.7877,E1+M2,-0.008,3,9.19E-4,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1251.27,0.05,0.105952,0.0022969442744655345,,G,0.000000000103,1535.151,283.8220,E1(+M2),-0.01,3,8.78E-4,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1271.873,0.005,7.44373,0.1498685066983721,0.0000000027,G,0.00000000202,1358.666,86.7877,E1+M2,0.017,3,8.65E-4,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1285.58,0.1,0.015351,0.0012422769417484976,,G,,1285.59,0.0,E1,,,8.55E-4,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1299.3,0.3,0.0054481,0.0005525768724802008,,G,0.00000000202,1386.436,86.7877,,,,,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1312.14,0.04,2.86251,0.06753145933563112,,G,0.00000000202,1398.940,86.7877,E1+M2,-0.015,3,8.42E-4,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1468.6,0.3,0.0005719,0.0001509311432408832,,G,0.00000000202,1555.83,86.7877,(E2),,,1.48E-3,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
1556.6,0.4,0.0004816,0.000060960643041227836,,G,,1555.83,0.0,,,,,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
7.384,,9.849442673443011,0.44502446344501834,,X,,,,,,,,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
45.207,,5.961106731198338,0.14893781129417924,,X,,,,,,,,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
45.998,,10.652442335951283,0.261861254042138,,X,,,,,,,,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
52.22,,3.4202814508084227,0.09164368497979913,,X,,,,,,,,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
52.791,,4.3095546280186126,0.11419765172128217,,X,,,,,,,,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22
53.478,,0.88927317721019,0.029329185529842906,,X,,,,,,,,,65,95,Tb,,0,,3-,72.3,,2,d,6246720,17280,B-,100,,1836.0,11,66,94,Dy,1-May-2021,N. NICA,2024-03-22

