energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
89.5,0.2,0.00065,0.00015,1.89E-08,G,,89.5,0,E2+M1,-1.56,2,1.5,,43,56,Tc,,0,,9/2+,2.11E+05,,12,Y,6.66167E+12,37868311170,B-,100,,297.5,9,44,55,Ru,01-Jul-17,E. BROWNE and  J. K. TULI,22/03/2024
2.737,,4.23714E-05,8.26598E-06,,X,,,,,,,,,43,56,Tc,,0,,9/2+,2.11E+05,,12,Y,6.66167E+12,37868311170,B-,100,,297.5,9,44,55,Ru,01-Jul-17,E. BROWNE and  J. K. TULI,22/03/2024
19.15,,0.000174044,4.0293E-05,,X,,,,,,,,,43,56,Tc,,0,,9/2+,2.11E+05,,12,Y,6.66167E+12,37868311170,B-,100,,297.5,9,44,55,Ru,01-Jul-17,E. BROWNE and  J. K. TULI,22/03/2024
19.279,,0.000330254,7.64413E-05,,X,,,,,,,,,43,56,Tc,,0,,9/2+,2.11E+05,,12,Y,6.66167E+12,37868311170,B-,100,,297.5,9,44,55,Ru,01-Jul-17,E. BROWNE and  J. K. TULI,22/03/2024
21.736,,8.87513E-05,2.05588E-05,,X,,,,,,,,,43,56,Tc,,0,,9/2+,2.11E+05,,12,Y,6.66167E+12,37868311170,B-,100,,297.5,9,44,55,Ru,01-Jul-17,E. BROWNE and  J. K. TULI,22/03/2024
21.875,,0.000103129,2.38852E-05,,X,,,,,,,,,43,56,Tc,,0,,9/2+,2.11E+05,,12,Y,6.66167E+12,37868311170,B-,100,,297.5,9,44,55,Ru,01-Jul-17,E. BROWNE and  J. K. TULI,22/03/2024
22.072,,1.43777E-05,3.35996E-06,,X,,,,,,,,,43,56,Tc,,0,,9/2+,2.11E+05,,12,Y,6.66167E+12,37868311170,B-,100,,297.5,9,44,55,Ru,01-Jul-17,E. BROWNE and  J. K. TULI,22/03/2024
