energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
117.6,0.15,0.56448,0.08126755810284939,0.00000000004,G,,117.84,0.0,E1,,,0.0842,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
141.89,0.03,0.114912,0.008320985518554879,,G,,173.02,31.130,E1,,,0.224,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
169,,0.001344,0.000024,,G,,240.8,71.5,[E1],,,0.1489,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
195,,0.0009408,0.0000168,,G,,317.4,122.4,[E1],,,0.1067,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
220,,,,,G,,,,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
544.58,,,,,G,0.00000000004,662.2,117.84,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
587.77,,,,,G,0.00000000139,662.2,74.660,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
631.09,,0.000336,0.000006,,G,,662.2,31.130,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
662.24,,0.0011424,0.0000204,,G,,662.2,0.0,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
17.136,,18.96184623110475,,,X,,,,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
97.078,,0.005768722934729564,0.00042302666313092437,,X,,,,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
101.068,,0.00918294004254945,0.0006724025221643999,,X,,,,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
114.16,,0.003348549520953113,0.00025167701595628025,,X,,,,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
115.608,,0.004500450556160984,0.00033783929264908215,,X,,,,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22
117.47,,0.0011519010352078708,0.00008818093945720741,,X,,,,,,,,,95,148,Am,,0,,5/2-,7364,,22,Y,232385202876.89548,694252371.441024,A,100,,5439.1,9,93,146,Np,30-Jun-2013,E. BROWNE and  J. K. TULI,2024-03-22

