energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
810.7593,0.002,99.45,0.01,0.000000001,G,,810.7666,0,E2,,,3.32E-04,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308,12,26,32,Fe,12-Jan-10,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,21/03/2024
863.951,0.006,0.686205,0.009945239,,G,0.000000001,1674.736,810.7666,M1+E2,-0.69,5,2.33E-04,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308,12,26,32,Fe,12-Jan-10,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,21/03/2024
1674.725,0.007,0.51714,0.009945136,,G,,1674.736,0,E2,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308,12,26,32,Fe,12-Jan-10,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,21/03/2024
0.728,,0.705274995,0.070568939,,X,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308,12,26,32,Fe,12-Jan-10,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,21/03/2024
6.391,,7.987096394,0.101431435,,X,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308,12,26,32,Fe,12-Jan-10,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,21/03/2024
6.404,,15.63950733,0.183263861,,X,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308,12,26,32,Fe,12-Jan-10,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,21/03/2024
7.082,,3.232119389,0.049999352,,X,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308,12,26,32,Fe,12-Jan-10,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,21/03/2024
7.082,,3.232119389,0.049999352,,X,,,,,,,,,27,31,Co,,0,,2+,70.86,,6,d,6122304,5184,EC+B+,100,,2308,12,26,32,Fe,12-Jan-10,CAROLINE D. NESARAJA and  SCOTT D. GERAEDTS AND BALRAJ SINGH,21/03/2024
