energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
44.08,0.03,0.03345,0.00008,0.000000000177,G,2768804685.010702,44.08,0.0,E2,,,775,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
101.93,0.04,0.00253,0.00012,,G,0.000000000177,146.00,44.08,E2,,,14.8,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
157.42,0.05,0.00142,0.00015,,G,,303.42,146.00,[E2],,,2.24,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
210.2,0.14,0.000012,0,,G,,513.62,303.42,E2,,,0.73,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
336.38,0.15,0.0000007,0.0000003,,G,,941.44,605.08,[E1],,,,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
357.62,0.07,0.000000045,0.000000009,,G,,962.72,605.08,M1+E2,2.43,20,0.224,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
459.8,0.2,0.00000006,0.00000003,,G,,763.22,303.42,,,,,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
515.25,0.19,0.0000045,0.0000012,,G,,661.28,146.00,E1+M2,0.114,17,0.023,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
561.02,0.1,0.00015,0.00004,,G,0.000000000177,605.08,44.08,E1,,,0.0116,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
605.04,0.1,0.0001,0.00003,,G,2768804685.010702,605.08,0.0,E1,,,0.0101,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
617.22,0.12,0.00000016,0,,G,,763.22,146.00,,,,,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
617.22,0.12,0.0000079,0.0000021,,G,0.000000000177,661.28,44.08,E1+M2,0.077,17,0.0122,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
837.01,0.15,0.00000019,0.00000006,,G,,983.00,146.00,[E2],,,0.0176,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
882.63,0.03,0.000000067,0.000000015,,G,,1028.62,146.00,(E2),,,0.0159,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
897.33,0.1,0.000022,0.000006,,G,0.000000000177,941.44,44.08,(E2),,,0.0154,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
918.7,0.2,0.00000054,0.00000015,,G,0.000000000177,962.72,44.08,E1,,,0.00471,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
938.91,0.1,0.00000018,0.00000006,,G,0.000000000177,983.00,44.08,E0+E2,,,4.4,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
941.5,0.2,,,,G,2768804685.010702,941.44,0.0,E0,,,,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
962.8,0.2,0.00000053,0.00000015,,G,2768804685.010702,962.72,0.0,E1,,,0.00434,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
974.5,0.3,0.0000002,,,G,0.000000000177,1018.6,44.08,,,,,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
979.8,0.2,0.00000026,0.00000008,,G,,1125.79,146.00,,,,,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
983,0.3,0.0000005,0.00000018,,G,2768804685.010702,983.00,0.0,[E2],,,0.0129,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
984.5,0.1,0.000002,0.0000006,,G,0.000000000177,1028.62,44.08,M1+E2,+23,GT,0.00129,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
1028.5,0.2,0.0000016,0.0000005,,G,2768804685.010702,1028.62,0.0,E2,,,0.0119,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
1081.7,0.3,0.00000005,0.00000002,,G,0.000000000177,1125.79,44.08,,,,,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
1118.3,0.3,0.00000017,0.00000009,,G,,1264.29,146.00,[E2],,,,,96,146,Cm,,0,,0+,162.88,,8,d,14072832,6912,A,100,,6215.63,8,94,144,Pu,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
