energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
148.21,0.1,0.0039116,0.000782369,,G,,2483.277,2335.26,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
189.61,0.19,0.00635635,0.001075785,,G,,2483.277,2293.712,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
209.86,0.07,0.00547624,0.000880196,,G,,2693.679,2483.277,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
254.49,0.04,0.01613535,0.000978574,,G,,2293.712,2039.288,E1,,,0.01464,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
291.828,0.012,0.00870331,0.000782565,,G,,2775.07,2483.277,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
336.21,0.04,0.0743204,0.002938461,,G,,2293.712,1957.915,E1,,,0.00704,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
371,0.11,0.0381381,0.004890253,,G,,2693.679,2323.41,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
400.3,0.06,0.1388618,0.006852425,,G,,2693.679,2293.712,E2,,,0.01562,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
444.09,0.03,0.18893028,0.002001453,,G,,2483.277,2039.288,M1+E2,,,0.012,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
469.06,0.07,0.0498729,0.002935845,,G,,2693.679,2224.84,E1,,,0.00309,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
481.42,0.04,0.02366518,0.001858773,,G,,2775.07,2293.712,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
525.5,0.21,0.1378839,0.003923881,,G,,2483.277,1957.915,M1+E2,,,0.0077,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
530.45,0.03,0.04214749,0.001958097,,G,,2865.72,2335.26,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
572.06,0.06,0.01897126,0.001271986,,G,,2865.72,2293.712,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
602.726,0.0023,97.79,0.314623039,,G,,602.7278,0,E2,,,0.0049,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
632.489,0.019,0.1046353,0.001005834,,G,,1957.915,1325.512,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
645.852,0.0019,7.4203052,0.028801014,,G,,1248.582,602.7278,E2,,,0.00409,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
662.42,0.03,0.029337,0.003912157,,G,,2701.622,2039.288,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
709.34,0.05,1.3534136,0.01212338,,G,,1957.915,1248.582,M1+E2(+E0),-0.18,5,0.00402,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
713.776,0.004,2.2755733,0.017394701,,G,,2039.288,1325.512,,,,,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
722.782,0.003,10.7569,0.045996755,,G,,1325.512,602.7278,M1+E2(+E0),-3.4,3,0.00314,,51,73,Sb,,0,,3-,60.2,,3,d,5201280,2592,B-,100,,2905.07,13,52,72,Te,01-Apr-08,J. KATAKURA and  Z.D. WU,22/03/2024
