energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
0.0765,0.0004,0.00000001,0.000000001,1560,G,2.221607588611277e16,0.0765,0,E3,,,1E10,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
12.975,0.01,0.0341,0.0009,0.0000000005,G,1560,13.0401,0.0765,M1+E2,0.02,,497,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
14.22,0.03,0.0055,0.0004,,G,,,,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
30.04,0.02,0.000217,0.000006,,G,0.000000000191,81.741,51.7008,(M1),,,156.7,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
38.661,0.002,0.01044,0.00013,0.000000000191,G,0.0000000005,51.7008,13.0401,M1+E2,0.48,3,298,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
40.41,0.05,0.000162,0.000016,,G,,,,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
41.93,0.05,0.000146,0.000015,,G,,171.388,129.2961,M1+E2,0.14,10,7.E1,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
46.21,0.05,0.0000721,0.0000011,,G,2.221607588611277e16,46.207,0,M1(+E2),0.14,14,5.E1,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
46.68,0.03,0.0000465,0.0000025,,G,,197.119,150.467,(M1),,,42.7,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
47.6,0.03,0.0000625,0.0000025,,G,,129.2961,81.741,(M1),,,40.4,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
51.624,0.001,0.02722,0.00022,0.000000000191,G,1560,51.7008,0.0765,E2,,,310,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
54.039,0.008,0.0001944,0.0000025,,G,,225.422,171.388,M1(+E2),0.1,1,30,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
56.828,0.003,0.001152,0.000013000000000000001,,G,,103.036,46.207,M1+E2,0.23,2,32.6,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
65.708,0.03,0.000052,0.0000034,,G,,291.144,225.422,M1(+E2),0.23,20,20,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
67.674,0.012,0.0001517,0.0000023,,G,,170.708,103.036,M1+E2,0.194,3,16.93,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
68.696,0.006,0.00036,0.0001,,G,0.0000000005,81.741,13.0401,E2,,,78.6,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
68.74,,0.00013,0.00006,,G,,150.467,81.741,(M1+E2),0.5,SY,30,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
74.96,0.1,0.000038,0.000006,,G,,,,,,,,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
77.592,0.014,0.00038,0.000005,,G,0.000000000191,129.2961,51.7008,M1(+E2),0.5,5,17,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
78.43,0.02,0.0001542,0.0000022,,G,,249.130,170.708,M1(+E2),0.5,5,16,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
89.64,0.03,0.000027,0.000002,,G,,171.388,81.741,(M1+E2),,,14,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
89.7,,0.000002,0,,G,,338.52,249.130,[M1],,,6.33,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
96.14,0.03,0.0000379,0.0000018,,G,,225.422,129.2961,[E2],,,16.02,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
97.6,0.3,0.00009,0.00007,,G,,294.668,197.119,M1+E2,0.5,3,7.0,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
98.78,0.02,0.001465,0.000068,,G,0.000000000191,150.467,51.7008,E2,,,14.11,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
103.06,0.03,0.0002156,0.0000054,,G,2.221607588611277e16,103.036,0,E2,,,11.58,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
115.38,0.05,0.000462,0.00005,,G,,197.119,81.741,E2,,,6.87,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
116.26,0.02,0.000567,0.000011,,G,0.0000000005,129.2961,13.0401,M1(+E2),0.6,6,14,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
119.7,0.03,0.000021,0.00001,,G,0.000000000191,171.388,51.7008,(M1+E2),,,10,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
119.7,,0.0000095,0.000000095,,G,,291.144,171.388,[E2],,,6.00,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
122.35,0.12,0.00000095,0.00000012,,G,,225.422,103.036,[E1],,,0.312,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
123.228,0.005,0.0000000016,0.0000000004,,G,,761.05,637.82,[M1],,,12.19,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
123.62,0.05,0.0000237,0.0000009,,G,,414.779,291.144,[M1],,,12.08,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
124.51,0.03,0.0000681,0.0000018,,G,,170.708,46.207,E2,,,5.06,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
125.21,0.1,0.0000563,0.0000015,,G,,171.388,46.207,[E1],,,0.296,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
129.296,0.001,0.00631,0.00004,,G,2.221607588611277e16,129.2961,0,E1,,,0.275,,94,145,Pu,,0,,1/2+,24110,,30,Y,760837485247.4131,946707779.23776,A,100,,5244.52,21,92,143,U,1-Feb-2014,E. BROWNE and  J. K. TULI,2024-03-22
