energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
53.2,0.02,0.123,0.002,0.000000000354,G,,53.20,0.0,E2,,,232.9,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
120.9,0.02,0.0342,0.0005,0.000000000166,G,0.000000000354,174.10,53.20,E2,,,5.04,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
454.95,0.05,0.000025,0.000007,,G,0.000000000354,508.16,53.20,E1,,,0.0154,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
503.5,0.2,0.00000079,,,G,0.000000000166,677.6,174.10,[E2],,,0.0424,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
508.2,0.05,0.000015,0.000004,,G,,508.16,0.0,E1,,,0.0123,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
581.7,0.2,0.000012,0.000005,,G,0.000000000354,634.9,53.20,E2,,,0.0305,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
624.4,0.1,0.00000084,,,G,0.000000000354,677.6,53.20,E0+E2+M1,,,5.1,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
634.9,0.2,,,,G,,634.9,0.0,E0,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
677.6,0.1,0.000001,,,G,,677.6,0.0,[E2],,,0.0219,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
15.784,,9.989616344671614,,,X,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
89.954,,0.0025538129986760554,,,X,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
93.347,,0.00413104658472348,,,X,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
105.566,,0.0014699691230512068,,,X,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
106.894,,0.0019653487175194636,,,X,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22
108.58,,0.0004953795944682567,,,X,,,,,,,,,92,142,U,,0,,0+,2.455E+5,,6,Y,7747225326762.336,18934155584.7552,A,100,,4857.5,7,90,140,Th,1-May-2012,E. BROWNE and  J. K. TULI,2024-03-22

