energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
44.915,0.013,0.0384,0.0008,0.000000000225,G,1.4099634525447706e17,44.915,0.0,E2,,,610,,94,148,Pu,,0,,0+,3.73E+5,,2,Y,11770733388522.816,63113851949.184,A,100,,4984.2,10,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
103.5,0.04,0.0253,0.0012,,G,0.000000000225,148.42,44.915,[E2],,,11.36,,94,148,Pu,,0,,0+,3.73E+5,,2,Y,11770733388522.816,63113851949.184,A,100,,4984.2,10,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
159.018,0.016,0.00022,0.000008,,G,,307.44,148.42,[E2],,,1.81,,94,148,Pu,,0,,0+,3.73E+5,,2,Y,11770733388522.816,63113851949.184,A,100,,4984.2,10,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
16.678,,8.64876223406,0.3972241900087044,,X,,,,,,,,,94,148,Pu,,0,,0+,3.73E+5,,2,Y,11770733388522.816,63113851949.184,A,100,,4984.2,10,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
94.657,,0.000013211871292014275,0.0000005249254394649408,,X,,,,,,,,,94,148,Pu,,0,,0+,3.73E+5,,2,Y,11770733388522.816,63113851949.184,A,100,,4984.2,10,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
98.439,,0.000021149145657138268,0.0000008360106518154421,,X,,,,,,,,,94,148,Pu,,0,,0+,3.73E+5,,2,Y,11770733388522.816,63113851949.184,A,100,,4984.2,10,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
111.238,,0.000007630091692136703,0.00000032867873039378795,,X,,,,,,,,,94,148,Pu,,0,,0+,3.73E+5,,2,Y,11770733388522.816,63113851949.184,A,100,,4984.2,10,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
112.645,,0.000010239583050847457,0.0000004394339054072432,,X,,,,,,,,,94,148,Pu,,0,,0+,3.73E+5,,2,Y,11770733388522.816,63113851949.184,A,100,,4984.2,10,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22
114.446,,0.0000026094913587107525,0.00000011870570426661023,,X,,,,,,,,,94,148,Pu,,0,,0+,3.73E+5,,2,Y,11770733388522.816,63113851949.184,A,100,,4984.2,10,92,146,U,1-Jun-2014,E. BROWNE and  J. K. TULI,2024-03-22

